area_id,"Location Name","Road Name","Area Name",Pincode,Latitude,Longitude,City,State,"Location Type","Media Formats",Orientation,"Media Tags",Width,Height,Illumination,"Ad Spot (Duration in seconds)","Total Ad spot per day","Total Advertisers","Display Charges PM","Production Cost","Installation Cost","Media Partner Name","Site Position",Junction,Obstruction,Visibility,Clutter,"Gym Count","Cafe Count","Mall Count","Park Count","Nearest City","Office Count","Others Count","School Count","Grocery Count","Lodging Count","Area Affluence","Bus Stop Count","Hospital Count","Pharmacy Count","Market Presence","Office Presence","Pet Store Count","Total POI Count","Warehouse Count","Pincode Category","Restaurant Count","Wholesaler Count","Bus Station Count","Cinema Hall Count","Event Venue Count","Liquor Shop Count","Other Store Count","Petrol Pump Count","Manufacturer Count","Sports Store Count","Travel Agent Count","Weekly Impressions","Doctor Clinic Count","Metro Station Count","Clothing Store Count","Footwear Store Count","Hardware Store Count","Market Concentration","Office Concentration","Police Station Count","Income Group Category","Jewellery Store Count","Nearest City Distance","Railway Station Count","Religious Place Count","Beauty And Salon Count","Monthly Average Income","Vegetable Market Count","Apartment Complex Count","Electronics Store Count","Nearest Cinema Distance","Nearest School Distance","Nearest Airport Distance","Nearest College Distance","Automotive Showroom Count","Nearest Bus Stop Distance","Nearest Religious Distance","Social Service Count (NGO)","Average Daily Footfall Count","College And University Count","Money Transfer Service Count","Mass Media Entertainment Count","Nearest Metro Station Distance","Nearest Shopping Mall Distance","Electronic Service Centre Count","Stationary And Xerox Shop Count","Nearest Railway Station Distance","Average Daily Traffic 12am-6am Count","Average Daily Traffic 12pm-6pm Count","Average Daily Traffic 6am-12pm Count","Average Daily Traffic 6pm-12am Count","Automotive Repair And Maintenance Count"
15107,"HADAPSAR FLYOVER, Riddhi Siddhi, opp Kirloskar, FTF Fatimanagar to Hadapsar (4)",,"Fatima nagar",411013,18.5061,73.9127,Pune,Maharashtra,empty,Billboard/Unipole,,,18,20,Frontlit,,1,,,,,,,,,,,,,,,pune,,,,1,,,,1,,Low,None,,21,,metro,,,,,,1,1,,,,1,,,,,,,2,,,,,5.860015647662773,,,,,,,,0.6450944634994011,0.1205580034916528,3.0,3.0,,3.0,0.2552716858837599,,,,,,3.0,0.3232467804275422,,,3.0,,,,,
15108,"HADAPSAR FLYOVER, Riddhi Siddhi, opp Kirloskar, FTF Fatimanagar to Hadapsar (4)",,"Fatima nagar",411013,18.5061,73.9127,Pune,Maharashtra,empty,Billboard/Unipole,,,18,20,Frontlit,,1,,,,,,,,,,,,,,,pune,,,,1,,,,1,,Low,None,,21,,metro,,,,,,1,1,,,,1,,,,,,,2,,,,,5.860015647662773,,,,,,,,0.6450944634994011,0.1205580034916528,3.0,3.0,,3.0,0.2552716858837599,,,,,,3.0,0.3232467804275422,,,3.0,,,,,
15109,"Haji Ali  Before NSCI Site 1",,"Haji Ali",400034,18.9798,72.8128,Mumbai,Maharashtra,empty,Billboard/Unipole,,,30,20,Frontlit,,1,,,,,,,,,,,,,,,mumbai,,,,,,,,3,,None,None,,3,,metro,,,,,,,,,,,,,,,,,,,,,,,17.8438697870427,,,,,,,,0.0972954423584795,0.3084434738571721,3.0,0.8290332936799557,,3.0,0.1359125093373265,,,,,,3.0,1.1438377126241637,,,1.1961170404079922,,,,,
15110,"Haji Ali  Before NSCI Site 1",,"Haji Ali",400034,18.9798,72.8128,Mumbai,Maharashtra,empty,Billboard/Unipole,,,30,20,Frontlit,,1,,,,,,,,,,,,,,,mumbai,,,,,,,,3,,None,None,,3,,metro,,,,,,,,,,,,,,,,,,,,,,,17.8438697870427,,,,,,,,0.0972954423584795,0.3084434738571721,3.0,0.8290332936799557,,3.0,0.1359125093373265,,,,,,3.0,1.1438377126241637,,,1.1961170404079922,,,,,
15111,"Haji Ali  Before NSCI Site 1",,"Haji Ali",400034,18.9798,72.8128,Mumbai,Maharashtra,empty,Billboard/Unipole,,,30,20,Frontlit,,1,,,,,,,,,,,,,,,mumbai,,,,,,,,3,,None,None,,3,,metro,,,,,,,,,,,,,,,,,,,,,,,17.8438697870427,,,,,,,,0.0972954423584795,0.3084434738571721,3.0,0.8290332936799557,,3.0,0.1359125093373265,,,,,,3.0,1.1438377126241637,,,1.1961170404079922,,,,,
15112,"After Sion Hospital Eastern Express Highway Towards Matunga",,Sion,400022,19.0443,72.8642,Mumbai,Maharashtra,empty,"Bus Stop",,,0,0,Nonlit,,1,,,,,,,,,,,,3,,,mumbai,1,,1,1,1,,,1,2,High,High,,47,,metro,2,,,,,1,1,1,,,,,,,2,,1,10,3,,,,9.401059317898603,,,,,,,1,0.2637493320652531,0.1555644238293068,3.0,0.3633988190402876,,2.4544103140069367,0.0923542208217168,,,,,,1.0409295265631822,0.7065258223820755,,1,3.0,,,,,
15113,"After Sion Hospital Eastern Express Highway Towards Matunga",,Sion,400022,19.0443,72.8642,Mumbai,Maharashtra,empty,"Bus Stop",,,0,0,Nonlit,,1,,,,,,,,,,,,3,,,mumbai,1,,1,1,1,,,1,2,High,High,,47,,metro,2,,,,,1,1,1,,,,,,,2,,1,10,3,,,,9.401059317898603,,,,,,,1,0.2637493320652531,0.1555644238293068,3.0,0.3633988190402876,,2.4544103140069367,0.0923542208217168,,,,,,1.0409295265631822,0.7065258223820755,,1,3.0,,,,,
15114,"After Sion Hospital Eastern Express Highway Towards Matunga",,Sion,400022,19.0443,72.8642,Mumbai,Maharashtra,empty,"Bus Stop",,,0,0,Nonlit,,1,,,,,,,,,,,,3,,,mumbai,1,,1,1,1,,,1,2,High,High,,47,,metro,2,,,,,1,1,1,,,,,,,2,,1,10,3,,,,9.401059317898603,,,,,,,1,0.2637493320652531,0.1555644238293068,3.0,0.3633988190402876,,2.4544103140069367,0.0923542208217168,,,,,,1.0409295265631822,0.7065258223820755,,1,3.0,,,,,
15115,"After Sion Hospital Eastern Express Highway Towards Matunga",,Sion,400022,19.0443,72.8642,Mumbai,Maharashtra,empty,"Bus Stop",,,0,0,Nonlit,,1,,,,,,,,,,,,3,,,mumbai,1,,1,1,1,,,1,2,High,High,,47,,metro,2,,,,,1,1,1,,,,,,,2,,1,10,3,,,,9.401059317898603,,,,,,,1,0.2637493320652531,0.1555644238293068,3.0,0.3633988190402876,,2.4544103140069367,0.0923542208217168,,,,,,1.0409295265631822,0.7065258223820755,,1,3.0,,,,,
15116,"After Sion Hospital Eastern Express Highway Towards Matunga",,Sion,400022,19.0443,72.8642,Mumbai,Maharashtra,empty,"Bus Stop",,,0,0,Nonlit,,1,,,,,,,,,,,,3,,,mumbai,1,,1,1,1,,,1,2,High,High,,47,,metro,2,,,,,1,1,1,,,,,,,2,,1,10,3,,,,9.401059317898603,,,,,,,1,0.2637493320652531,0.1555644238293068,3.0,0.3633988190402876,,2.4544103140069367,0.0923542208217168,,,,,,1.0409295265631822,0.7065258223820755,,1,3.0,,,,,
15117,"After Sion Hospital Eastern Express Highway Towards Matunga",,Sion,400022,19.0443,72.8642,Mumbai,Maharashtra,empty,"Bus Stop",,,0,0,Nonlit,,1,,,,,,,,,,,,3,,,mumbai,1,,1,1,1,,,1,2,High,High,,47,,metro,2,,,,,1,1,1,,,,,,,2,,1,10,3,,,,9.401059317898603,,,,,,,1,0.2637493320652531,0.1555644238293068,3.0,0.3633988190402876,,2.4544103140069367,0.0923542208217168,,,,,,1.0409295265631822,0.7065258223820755,,1,3.0,,,,,
15118,"After Sion Hospital Eastern Express Highway Towards Matunga",,Sion,400022,19.0443,72.8642,Mumbai,Maharashtra,empty,"Bus Stop",,,0,0,Nonlit,,1,,,,,,,,,,,,3,,,mumbai,1,,1,1,1,,,1,2,High,High,,47,,metro,2,,,,,1,1,1,,,,,,,2,,1,10,3,,,,9.401059317898603,,,,,,,1,0.2637493320652531,0.1555644238293068,3.0,0.3633988190402876,,2.4544103140069367,0.0923542208217168,,,,,,1.0409295265631822,0.7065258223820755,,1,3.0,,,,,
15119,"After Sion Hospital Eastern Express Highway Towards Matunga",,Sion,400022,19.0443,72.8642,Mumbai,Maharashtra,empty,"Bus Stop",,,0,0,Nonlit,,1,,,,,,,,,,,,3,,,mumbai,1,,1,1,1,,,1,2,High,High,,47,,metro,2,,,,,1,1,1,,,,,,,2,,1,10,3,,,,9.401059317898603,,,,,,,1,0.2637493320652531,0.1555644238293068,3.0,0.3633988190402876,,2.4544103140069367,0.0923542208217168,,,,,,1.0409295265631822,0.7065258223820755,,1,3.0,,,,,
15120,"HADAPSAR FLYOVER, Riddhi Siddhi, Ramtekdi, FTF Fatima Ngr to Hadapsar (6)",,"Fatima nagar",411013,18.5061,73.9127,Pune,Maharashtra,empty,Billboard/Unipole,,,20,20,Frontlit,,1,,,,,,,,,,,,,,,pune,,,,1,,,,1,,Low,None,,21,,metro,,,,,,1,1,,,,1,,,,,,,2,,,,,5.860015647662773,,,,,,,,0.6450944634994011,0.1205580034916528,3.0,3.0,,3.0,0.2552716858837599,,,,,,3.0,0.3232467804275422,,,3.0,,,,,
15121,"HADAPSAR FLYOVER, Riddhi Siddhi, Ramtekdi, FTF Fatima Ngr to Hadapsar (6)",,"Fatima nagar",411013,18.5061,73.9127,Pune,Maharashtra,empty,Billboard/Unipole,,,20,20,Frontlit,,1,,,,,,,,,,,,,,,pune,,,,1,,,,1,,Low,None,,21,,metro,,,,,,1,1,,,,1,,,,,,,2,,,,,5.860015647662773,,,,,,,,0.6450944634994011,0.1205580034916528,3.0,3.0,,3.0,0.2552716858837599,,,,,,3.0,0.3232467804275422,,,3.0,,,,,
15122,"Chembur SCLR Flyover",,Chembur,400089,19.0668,72.9008,Mumbai,Maharashtra,empty,Billboard/Unipole,,,40,40,Frontlit,,1,,,,,,,,,,,,,,,mumbai,1,,,,,,,1,,High,None,,32,,metro,,2,,,,7,7,1,,,,,,,,,1,10,1,,,,7.120843944078096,,,1,,,,1,0.0962111861665723,0.1690938132049156,3.0,0.5803827750002399,,2.0162388993626696,0.1415585797917174,,,,,,1.7728629353060548,0.5634174482972644,,,3.0,,,,,3
15123,"DCM Road Near Multimetal Fcg, DCM",,"DCM Road",324007,25.1576,75.8674,Kota,Rajasthan,empty,Gantry/Panel,,,25,10,Nonlit,,1,,,,,,,,,,,,,,,kota,,,,,,,,,,None,None,,3,,urban,,,,,,,,,,,,,,,,,,,,,,,2.3862839031431857,,,,,,,,0.5399471754288052,0.1741035492265301,3.0,0.1741035492265301,,3.0,0.1741035492265301,,,,,,3.0,1.3188713016754072,,,3.0,,,,,
15124,"BKC near Equinox commerce complex Traffic going towards  Kurla",,Bandra,400070,19.0563,72.8522,Mumbai,Maharashtra,empty,Billboard/Unipole,,,40,40,Frontlit,,1,,,,,,,,,,,,2,,,mumbai,8,,,,,,,1,,High,High,,55,,metro,3,,,,,,,,1,,,,,,,,,7,13,,,,8.361448729915061,,,,,,,,0.2484058774524639,0.1038720981282916,3.0,1.4405545437712544,,0.7722684976400037,0.1358748344439006,,,,,,2.9290878694534404,1.1905314162378504,,1,3.0,,,,,
15125,"Bandra East Kherwadi WEH",,Bandra,400051,19.0611,72.8466,Mumbai,Maharashtra,empty,Billboard/Unipole,,,40,40,Frontlit,,1,,,,,,,,,,,,,,,mumbai,,,,,,,,1,,Low,None,,40,,metro,,,,,,,,,,,,,,,1,,,2,,,,,8.140019181773372,,,1,,,,,0.4272561857587679,0.138799614207827,3.0,0.9183493248515112,,0.5478554149605792,0.0544000184912298,,,,,,3.0,1.249478402528233,,,3.0,,,,,
15126,"Bandra East Kherwadi WEH",,Bandra,400051,19.0611,72.8466,Mumbai,Maharashtra,empty,Billboard/Unipole,,,40,40,Frontlit,,1,,,,,,,,,,,,,,,mumbai,,,,,,,,1,,Low,None,,40,,metro,,,,,,,,,,,,,,,1,,,2,,,,,8.140019181773372,,,1,,,,,0.4272561857587679,0.138799614207827,3.0,0.9183493248515112,,0.5478554149605792,0.0544000184912298,,,,,,3.0,1.249478402528233,,,3.0,,,,,
15127,"Bandra East Kherwadi WEH",,Bandra,400051,19.0611,72.8466,Mumbai,Maharashtra,empty,Billboard/Unipole,,,40,40,Frontlit,,1,,,,,,,,,,,,,,,mumbai,,,,,,,,1,,Low,None,,40,,metro,,,,,,,,,,,,,,,1,,,2,,,,,8.140019181773372,,,1,,,,,0.4272561857587679,0.138799614207827,3.0,0.9183493248515112,,0.5478554149605792,0.0544000184912298,,,,,,3.0,1.249478402528233,,,3.0,,,,,
15128,"Bandra East Kherwadi WEH",,Bandra,400051,19.0611,72.8466,Mumbai,Maharashtra,empty,Billboard/Unipole,,,40,40,Frontlit,,1,,,,,,,,,,,,,,,mumbai,,,,,,,,1,,Low,None,,40,,metro,,,,,,,,,,,,,,,1,,,2,,,,,8.140019181773372,,,1,,,,,0.4272561857587679,0.138799614207827,3.0,0.9183493248515112,,0.5478554149605792,0.0544000184912298,,,,,,3.0,1.249478402528233,,,3.0,,,,,
15129,"Bandra East Kherwadi WEH",,Bandra,400051,19.0611,72.8466,Mumbai,Maharashtra,empty,Billboard/Unipole,,,40,40,Frontlit,,1,,,,,,,,,,,,,,,mumbai,,,,,,,,1,,Low,None,,40,,metro,,,,,,,,,,,,,,,1,,,2,,,,,8.140019181773372,,,1,,,,,0.4272561857587679,0.138799614207827,3.0,0.9183493248515112,,0.5478554149605792,0.0544000184912298,,,,,,3.0,1.249478402528233,,,3.0,,,,,
15130,"Bandra East Kherwadi WEH",,Bandra,400051,19.0611,72.8466,Mumbai,Maharashtra,empty,Billboard/Unipole,,,40,40,Frontlit,,1,,,,,,,,,,,,,,,mumbai,,,,,,,,1,,Low,None,,40,,metro,,,,,,,,,,,,,,,1,,,2,,,,,8.140019181773372,,,1,,,,,0.4272561857587679,0.138799614207827,3.0,0.9183493248515112,,0.5478554149605792,0.0544000184912298,,,,,,3.0,1.249478402528233,,,3.0,,,,,
15131,"Bandra East Kherwadi WEH",,Bandra,400051,19.0611,72.8466,Mumbai,Maharashtra,empty,Billboard/Unipole,,,40,40,Frontlit,,1,,,,,,,,,,,,,,,mumbai,,,,,,,,1,,Low,None,,40,,metro,,,,,,,,,,,,,,,1,,,2,,,,,8.140019181773372,,,1,,,,,0.4272561857587679,0.138799614207827,3.0,0.9183493248515112,,0.5478554149605792,0.0544000184912298,,,,,,3.0,1.249478402528233,,,3.0,,,,,
15132,"Bandra East Kherwadi WEH",,Bandra,400051,19.0611,72.8466,Mumbai,Maharashtra,empty,Billboard/Unipole,,,40,40,Frontlit,,1,,,,,,,,,,,,,,,mumbai,,,,,,,,1,,Low,None,,40,,metro,,,,,,,,,,,,,,,1,,,2,,,,,8.140019181773372,,,1,,,,,0.4272561857587679,0.138799614207827,3.0,0.9183493248515112,,0.5478554149605792,0.0544000184912298,,,,,,3.0,1.249478402528233,,,3.0,,,,,
15133,"Bandra East Kherwadi WEH",,Bandra,400051,19.0611,72.8466,Mumbai,Maharashtra,empty,Billboard/Unipole,,,40,40,Frontlit,,1,,,,,,,,,,,,,,,mumbai,,,,,,,,1,,Low,None,,40,,metro,,,,,,,,,,,,,,,1,,,2,,,,,8.140019181773372,,,1,,,,,0.4272561857587679,0.138799614207827,3.0,0.9183493248515112,,0.5478554149605792,0.0544000184912298,,,,,,3.0,1.249478402528233,,,3.0,,,,,
15134,"Eastern Freeway Facing Chembur",,Chembur,400074,19.0337,72.8985,Mumbai,Maharashtra,empty,Billboard/Unipole,,,40,40,Nonlit,,1,,,,,,,,,,,,,,,mumbai,,,2,,,,,,,Medium,None,,9,,metro,,1,,,,1,1,,,,,,,,,,1,3,,,,,10.761803518603159,,,,,,,,0.8319538116253259,0.032140377507814,3.0,0.1308884932420835,,3.0,0.030592221054442,,,,,,1.016699356825293,1.4330706287701669,,,3.0,,,,,
15135,"Vashi Toll Naka",,Vashi,400703,19.0642,72.9806,"Navi Mumbai",Maharashtra,empty,Billboard/Unipole,,,40,40,Frontlit,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15136,"Vashi Toll Naka",,Vashi,400703,19.0642,72.9806,"Navi Mumbai",Maharashtra,empty,Billboard/Unipole,,,40,40,Frontlit,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15137,"Vashi Toll Naka",,Vashi,400703,19.0642,72.9806,"Navi Mumbai",Maharashtra,empty,Billboard/Unipole,,,40,40,Frontlit,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15138,"Karol Bagh Near Punjab National Bank",,"Karol Bagh",110005,28.6522,77.1918,Delhi,Delhi,empty,Billboard/Unipole,,,20,10,Frontlit,,1,,,,,,,,,,,,,,,delhi,1,,1,2,2,,,,,High,None,1,79,,metro,4,7,,,,6,6,,,,,,,,2,2,1,35,1,,,12,6.97268963588985,,,1,,,,2,1.1695745541288838,0.0599150404506778,3.0,0.4480839467055748,,3.0,0.0502644803478028,,,,,,3.0,0.4727088872932892,,,3.0,,,,,1
15139,"Karol Bagh Near Punjab National Bank",,"Karol Bagh",110005,28.6522,77.1918,Delhi,Delhi,empty,Billboard/Unipole,,,20,10,Frontlit,,1,,,,,,,,,,,,,,,delhi,1,,1,2,2,,,,,High,None,1,79,,metro,4,7,,,,6,6,,,,,,,,2,2,1,35,1,,,12,6.97268963588985,,,1,,,,2,1.1695745541288838,0.0599150404506778,3.0,0.4480839467055748,,3.0,0.0502644803478028,,,,,,3.0,0.4727088872932892,,,3.0,,,,,1
15140,"Karol Bagh Near Punjab National Bank",,"Karol Bagh",110005,28.6522,77.1918,Delhi,Delhi,empty,Billboard/Unipole,,,20,10,Frontlit,,1,,,,,,,,,,,,,,,delhi,1,,1,2,2,,,,,High,None,1,79,,metro,4,7,,,,6,6,,,,,,,,2,2,1,35,1,,,12,6.97268963588985,,,1,,,,2,1.1695745541288838,0.0599150404506778,3.0,0.4480839467055748,,3.0,0.0502644803478028,,,,,,3.0,0.4727088872932892,,,3.0,,,,,1
15141,"Karol Bagh Near Punjab National Bank",,"Karol Bagh",110005,28.6522,77.1918,Delhi,Delhi,empty,Billboard/Unipole,,,20,10,Frontlit,,1,,,,,,,,,,,,,,,delhi,1,,1,2,2,,,,,High,None,1,79,,metro,4,7,,,,6,6,,,,,,,,2,2,1,35,1,,,12,6.97268963588985,,,1,,,,2,1.1695745541288838,0.0599150404506778,3.0,0.4480839467055748,,3.0,0.0502644803478028,,,,,,3.0,0.4727088872932892,,,3.0,,,,,1
15142,"Karol Bagh Near Punjab National Bank",,"Karol Bagh",110005,28.6522,77.1918,Delhi,Delhi,empty,Billboard/Unipole,,,20,10,Frontlit,,1,,,,,,,,,,,,,,,delhi,1,,1,2,2,,,,,High,None,1,79,,metro,4,7,,,,6,6,,,,,,,,2,2,1,35,1,,,12,6.97268963588985,,,1,,,,2,1.1695745541288838,0.0599150404506778,3.0,0.4480839467055748,,3.0,0.0502644803478028,,,,,,3.0,0.4727088872932892,,,3.0,,,,,1
15143,"Karol Bagh Near Punjab National Bank",,"Karol Bagh",110005,28.6522,77.1918,Delhi,Delhi,empty,Billboard/Unipole,,,20,10,Frontlit,,1,,,,,,,,,,,,,,,delhi,1,,1,2,2,,,,,High,None,1,79,,metro,4,7,,,,6,6,,,,,,,,2,2,1,35,1,,,12,6.97268963588985,,,1,,,,2,1.1695745541288838,0.0599150404506778,3.0,0.4480839467055748,,3.0,0.0502644803478028,,,,,,3.0,0.4727088872932892,,,3.0,,,,,1
15144,"Karol Bagh Near Punjab National Bank",,"Karol Bagh",110005,28.6522,77.1918,Delhi,Delhi,empty,Billboard/Unipole,,,20,10,Frontlit,,1,,,,,,,,,,,,,,,delhi,1,,1,2,2,,,,,High,None,1,79,,metro,4,7,,,,6,6,,,,,,,,2,2,1,35,1,,,12,6.97268963588985,,,1,,,,2,1.1695745541288838,0.0599150404506778,3.0,0.4480839467055748,,3.0,0.0502644803478028,,,,,,3.0,0.4727088872932892,,,3.0,,,,,1
15145,"Karol Bagh Near Punjab National Bank",,"Karol Bagh",110005,28.6522,77.1918,Delhi,Delhi,empty,Billboard/Unipole,,,20,10,Frontlit,,1,,,,,,,,,,,,,,,delhi,1,,1,2,2,,,,,High,None,1,79,,metro,4,7,,,,6,6,,,,,,,,2,2,1,35,1,,,12,6.97268963588985,,,1,,,,2,1.1695745541288838,0.0599150404506778,3.0,0.4480839467055748,,3.0,0.0502644803478028,,,,,,3.0,0.4727088872932892,,,3.0,,,,,1
15146,"Karol Bagh Near Punjab National Bank",,"Karol Bagh",110005,28.6522,77.1918,Delhi,Delhi,empty,Billboard/Unipole,,,20,10,Frontlit,,1,,,,,,,,,,,,,,,delhi,1,,1,2,2,,,,,High,None,1,79,,metro,4,7,,,,6,6,,,,,,,,2,2,1,35,1,,,12,6.97268963588985,,,1,,,,2,1.1695745541288838,0.0599150404506778,3.0,0.4480839467055748,,3.0,0.0502644803478028,,,,,,3.0,0.4727088872932892,,,3.0,,,,,1
15147,"Karol Bagh Near Punjab National Bank",,"Karol Bagh",110005,28.6522,77.1918,Delhi,Delhi,empty,Billboard/Unipole,,,20,10,Frontlit,,1,,,,,,,,,,,,,,,delhi,1,,1,2,2,,,,,High,None,1,79,,metro,4,7,,,,6,6,,,,,,,,2,2,1,35,1,,,12,6.97268963588985,,,1,,,,2,1.1695745541288838,0.0599150404506778,3.0,0.4480839467055748,,3.0,0.0502644803478028,,,,,,3.0,0.4727088872932892,,,3.0,,,,,1
15148,"Karol Bagh Near Punjab National Bank",,"Karol Bagh",110005,28.6522,77.1918,Delhi,Delhi,empty,Billboard/Unipole,,,20,10,Frontlit,,1,,,,,,,,,,,,,,,delhi,1,,1,2,2,,,,,High,None,1,79,,metro,4,7,,,,6,6,,,,,,,,2,2,1,35,1,,,12,6.97268963588985,,,1,,,,2,1.1695745541288838,0.0599150404506778,3.0,0.4480839467055748,,3.0,0.0502644803478028,,,,,,3.0,0.4727088872932892,,,3.0,,,,,1
15149,"Karol Bagh Near Punjab National Bank",,"Karol Bagh",110005,28.6522,77.1918,Delhi,Delhi,empty,Billboard/Unipole,,,20,10,Frontlit,,1,,,,,,,,,,,,,,,delhi,1,,1,2,2,,,,,High,None,1,79,,metro,4,7,,,,6,6,,,,,,,,2,2,1,35,1,,,12,6.97268963588985,,,1,,,,2,1.1695745541288838,0.0599150404506778,3.0,0.4480839467055748,,3.0,0.0502644803478028,,,,,,3.0,0.4727088872932892,,,3.0,,,,,1
15150,"Karol Bagh Near Punjab National Bank",,"Karol Bagh",110005,28.6522,77.1918,Delhi,Delhi,empty,Billboard/Unipole,,,20,10,Frontlit,,1,,,,,,,,,,,,,,,delhi,1,,1,2,2,,,,,High,None,1,79,,metro,4,7,,,,6,6,,,,,,,,2,2,1,35,1,,,12,6.97268963588985,,,1,,,,2,1.1695745541288838,0.0599150404506778,3.0,0.4480839467055748,,3.0,0.0502644803478028,,,,,,3.0,0.4727088872932892,,,3.0,,,,,1
15151,"Karol Bagh Near Punjab National Bank",,"Karol Bagh",110005,28.6522,77.1918,Delhi,Delhi,empty,Billboard/Unipole,,,20,10,Frontlit,,1,,,,,,,,,,,,,,,delhi,1,,1,2,2,,,,,High,None,1,79,,metro,4,7,,,,6,6,,,,,,,,2,2,1,35,1,,,12,6.97268963588985,,,1,,,,2,1.1695745541288838,0.0599150404506778,3.0,0.4480839467055748,,3.0,0.0502644803478028,,,,,,3.0,0.4727088872932892,,,3.0,,,,,1
15152,"Karol Bagh Near Punjab National Bank",,"Karol Bagh",110005,28.6522,77.1918,Delhi,Delhi,empty,Billboard/Unipole,,,20,10,Frontlit,,1,,,,,,,,,,,,,,,delhi,1,,1,2,2,,,,,High,None,1,79,,metro,4,7,,,,6,6,,,,,,,,2,2,1,35,1,,,12,6.97268963588985,,,1,,,,2,1.1695745541288838,0.0599150404506778,3.0,0.4480839467055748,,3.0,0.0502644803478028,,,,,,3.0,0.4727088872932892,,,3.0,,,,,1
15153,"Karol Bagh Near Punjab National Bank",,"Karol Bagh",110005,28.6522,77.1918,Delhi,Delhi,empty,Billboard/Unipole,,,20,10,Frontlit,,1,,,,,,,,,,,,,,,delhi,1,,1,2,2,,,,,High,None,1,79,,metro,4,7,,,,6,6,,,,,,,,2,2,1,35,1,,,12,6.97268963588985,,,1,,,,2,1.1695745541288838,0.0599150404506778,3.0,0.4480839467055748,,3.0,0.0502644803478028,,,,,,3.0,0.4727088872932892,,,3.0,,,,,1
15154,"Karol Bagh Near Punjab National Bank",,"Karol Bagh",110005,28.6522,77.1918,Delhi,Delhi,empty,Billboard/Unipole,,,20,10,Frontlit,,1,,,,,,,,,,,,,,,delhi,1,,1,2,2,,,,,High,None,1,79,,metro,4,7,,,,6,6,,,,,,,,2,2,1,35,1,,,12,6.97268963588985,,,1,,,,2,1.1695745541288838,0.0599150404506778,3.0,0.4480839467055748,,3.0,0.0502644803478028,,,,,,3.0,0.4727088872932892,,,3.0,,,,,1
15155,"Karol Bagh Near Punjab National Bank",,"Karol Bagh",110005,28.6522,77.1918,Delhi,Delhi,empty,Billboard/Unipole,,,20,10,Frontlit,,1,,,,,,,,,,,,,,,delhi,1,,1,2,2,,,,,High,None,1,79,,metro,4,7,,,,6,6,,,,,,,,2,2,1,35,1,,,12,6.97268963588985,,,1,,,,2,1.1695745541288838,0.0599150404506778,3.0,0.4480839467055748,,3.0,0.0502644803478028,,,,,,3.0,0.4727088872932892,,,3.0,,,,,1
15156,"Karol Bagh Near Punjab National Bank",,"Karol Bagh",110005,28.6522,77.1918,Delhi,Delhi,empty,Billboard/Unipole,,,20,10,Frontlit,,1,,,,,,,,,,,,,,,delhi,1,,1,2,2,,,,,High,None,1,79,,metro,4,7,,,,6,6,,,,,,,,2,2,1,35,1,,,12,6.97268963588985,,,1,,,,2,1.1695745541288838,0.0599150404506778,3.0,0.4480839467055748,,3.0,0.0502644803478028,,,,,,3.0,0.4727088872932892,,,3.0,,,,,1
15157,"Karol Bagh Near Punjab National Bank",,"Karol Bagh",110005,28.6522,77.1918,Delhi,Delhi,empty,Billboard/Unipole,,,20,10,Frontlit,,1,,,,,,,,,,,,,,,delhi,1,,1,2,2,,,,,High,None,1,79,,metro,4,7,,,,6,6,,,,,,,,2,2,1,35,1,,,12,6.97268963588985,,,1,,,,2,1.1695745541288838,0.0599150404506778,3.0,0.4480839467055748,,3.0,0.0502644803478028,,,,,,3.0,0.4727088872932892,,,3.0,,,,,1
15158,"Karol Bagh Near Punjab National Bank",,"Karol Bagh",110005,28.6522,77.1918,Delhi,Delhi,empty,Billboard/Unipole,,,20,10,Frontlit,,1,,,,,,,,,,,,,,,delhi,1,,1,2,2,,,,,High,None,1,79,,metro,4,7,,,,6,6,,,,,,,,2,2,1,35,1,,,12,6.97268963588985,,,1,,,,2,1.1695745541288838,0.0599150404506778,3.0,0.4480839467055748,,3.0,0.0502644803478028,,,,,,3.0,0.4727088872932892,,,3.0,,,,,1
15159,"Karol Bagh Near Punjab National Bank",,"Karol Bagh",110005,28.6522,77.1918,Delhi,Delhi,empty,Billboard/Unipole,,,20,10,Frontlit,,1,,,,,,,,,,,,,,,delhi,1,,1,2,2,,,,,High,None,1,79,,metro,4,7,,,,6,6,,,,,,,,2,2,1,35,1,,,12,6.97268963588985,,,1,,,,2,1.1695745541288838,0.0599150404506778,3.0,0.4480839467055748,,3.0,0.0502644803478028,,,,,,3.0,0.4727088872932892,,,3.0,,,,,1
